Word,Freq,Rank
வெளிநாட்டமைச்சின்,1,25235
தொடர்புகள்,1,25236
அவ்வரசாங்கத்தின்,1,25237
தயாரித்தளித்தல்,1,25238
உறுதியொன்று,1,25239
பொதிகளும்,1,25240
அனுப்பப்படுமிடத்து,1,25241
பார்க்கும்,1,25242
அணுகுவதற்கு,1,25243
உயற்கல்வியை,1,25244
மொழியாகும்,1,25245
பழக்கப்பட்ட,1,25246
இலங்கயர்களுக்கு,1,25247
புலனாகின்றது,1,25248
அவசிய,1,25249
வைத்துப்,1,25250
வேறொருவருக்கு,1,25251
அபிப்படையாக,1,25252
மாற்றங்களை,1,25253
விடயமான,1,25254
குறிப்பிடப்பட்டு,1,25255
முகவரியிடப்பட்ட,1,25256
சம்பந்தப்பட்டவருக்கு,1,25257
வேண்டியிருந்தால்,1,25258
கையொப்பத்தில்,1,25259
நகலொன்றை,1,25260
பின்னிணைப்பொன்றாக,1,25261
ஒருபகுதியாக,1,25262
கையொப்பமிடப்படவுள்ள,1,25263
பணிப்புரை,1,25264
வரையப்பட்டிருப்பின்,1,25265
போகின்றவிடத்து,1,25266
கையொப்பமிட்டு,1,25267
அவரே,1,25268
கடிதங்களிலும்,1,25269
எல்லாக்,1,25270
அனுப்புகின்ற,1,25271
இணைக்கக்,1,25272
யாவற்றையும்,1,25273
உறையுள்,1,25274
பிரிக்கப்படாது,1,25275
கடிதத்திலிருந்து,1,25276
பின்னிணைப்பொன்று,1,25277
அனுப்பக்கூடாது,1,25278
மூலப்பிரதியை,1,25279
பெயருக்கெதிரே,1,25280
சொல்லையும்,1,25281
கையொப்பமிடுகின்ற,1,25282
முடியுமானவர்கள்,1,25283
தரப்படுகின்ற,1,25284
அர்த்தத்தில்,1,25285
அக்கடிதம்,1,25286
பெயர்களின்,1,25287
இவ்வுத்தியோகத்தர்கள்,1,25288
கையொப்பத்தை,1,25289
இவர்களே,1,25290
முத்திரையை,1,25291
இடப்பக்கத்தில்,1,25292
கையொப்பமிடுவதற்குப்,1,25293
புறக்,1,25294
செய்யப்படுகின்றவையுமான,1,25295
வழக்கமாக,1,25296
கையொப்பமிடுவதற்கு,1,25297
தலைவரொருவருக்குப்,1,25298
பதவிப்பெயரையும்,1,25299
ஆகவிருப்பதுடன்,1,25300
3345.00,1,25301
ஆசிரியர்களிடம்,1,25302
விடுமுறைகளுக்காகவும்,1,25303
ஒதுக்கப்படுகிறது,1,25304
பாடவேளைகள்,1,25305
உள்ளடங்குவதுடன்,1,25306
கட்டாயப்,1,25307
2007ம்,1,25308
தெரிவுசெய்து,1,25309
அப்பாடத்தை,1,25310
2006ம்,1,25311
கனிஸ்ட,1,25312
அமுல்ப்படுத்தல்,1,25313
பாடவிதானங்களை,1,25314
டாரா,1,25315
நடவடிக்க்கை,1,25316
இப்பாடநெறியை,1,25317
பொறுப்பாளர்களிடம்,1,25318
மேற்கொள்பவர்களது,1,25319
மாதாந்தப்,1,25320
உள்ளடக்கப்படுவதுடன்,1,25321
அறிமுகப்படுத்தப்பட்டு,1,25322
தரங்களிலும்,1,25323
கலைத்திட்டத்தில்,1,25324
கருவியாக,1,25325
எதிர்பார்க்கப்படுகின்றன,1,25326
பரப்புரை,1,25327
நிநுவகம்,1,25328
அறிவுறுத்ததல்,1,25329
இதனோடு,1,25330
எண்ணத்தின்,1,25331
குறிக்கோளுடன்,1,25332
பாடங்களாக,1,25333
அறிதல்களை,1,25334
மாறும்,1,25335
யாவருக்கும்,1,25336
அதபர்கள்,1,25337
கல்லூரித்,1,25338
2006/33,1,25339
அமுல்படுத்தப்படும்,1,25340
சமூகமளிப்பு,1,25341
சக,1,25342
முறைமையும்,1,25343
வெள்ளிக்கிழமையன்று,1,25344
வழங்கப்பட்டதன்,1,25345
நிலுவைக்கொடுப்பனவின்றி,1,25346
வேளையில்2004,1,25347
பெறுவதனால்,1,25348
உள்ளீர்ப்புச்செய்யப்பட்டு,1,25349
பொருத்தமானவாறு,1,25350
விடுவிக்கப்பட்டுள்ளது,1,25351
உயர்விற்கு,1,25352
2வது,1,25353
10.06,1,25354
அல்லது1994,1,25355
ஈட்டி,1,25356
10புள்ளிகளை,1,25357
உழைத்துக்கொண்ட,1,25358
மற்றும்அதற்கு,1,25359
பட்ட்தாரி,1,25360
டிப்ளமாதாரர்,1,25361
தயாரிக்கப்படவேண்டியது,1,25362
பொதுநிர்வாகச்சுற்றறிக்கை,1,25363
11/,1,25364
வலயப்பிரிவுக்குட்படும்,1,25365
கலந்துகொள்வதற்காக,1,25366
அமர்வுகளில்,1,25367
அப்பாடநெறியின்,1,25368
NILIS,1,25369
2005.06.23,1,25370
அங்கீகரிக்கப்பட,1,25371
கொண்டோரின்,1,25372
மறுசீரமைப்புகள்,1,25373
94மற்றும்7,1,25374
வெளியிடப்படுவது,1,25375
அமுல்படுத்தும்போது,1,25376
இச்சுற்றறிக்கையை,1,25377
சரத்திற்கமையவாகும்,1,25378
7வது,1,25379
வித்க்கோவையின்,1,25380
2000ம்,1,25381
பயன்படுத்துவது,1,25382
மக்களையும்,1,25383
06ஆகிய,1,25384
பிளளைகளிடம்,1,25385
நடைமுறையிலுள்ளது,1,25386
ICT,1,25387
பாடத்திட்டத்தில்,1,25388
இச்சுற்று,1,25389
அறிவுறுத்தலில்,1,25390
2005.05.31,1,25391
03/38/2/16/01,1,25392
கேற்ப,1,25393
சுற்றறிக்கைக்,1,25394
யினைக்,1,25395
2005/16,1,25396
2005.04.29,1,25397
தொழினுட்பக்,1,25398
தெளிவுபடுத்துவதே,1,25399
கற்பித்தலின்,1,25400
சட்டத்துக்குள்,1,25401
வினாப்பத்திரத்திற்கான,1,25402
GIT,1,25403
அறிமுகப்படுத்தப்பட்டுள்ளது,1,25404
தாய்மொழியிலும்,1,25405
இரண்டினால்,1,25406
அறிவுறுத்தலைப்,1,25407
தீர்மானிக்கையில்,1,25408
கருதியே,1,25409
மொழிப்பாடமாக,1,25410
விடையளித்திருந்தாலும்,1,25411
வினாப்பத்திரத்திற்கு,1,25412
சிங்களமாயின்,1,25413
பெற்றுக்கொடுப்பது,1,25414
ஆங்கிலத்திலும்,1,25415
விளக்கத்தை,1,25416
மொழியினாலும்,1,25417
மேலோங்குவதன்,1,25418
மொழிபெயர்ப்புச்,1,25419
